age,sex,year,value
56,male,2012,1.6841388975465746e-5
56,male,2013,1.682970373615485e-5
57,female,1970,1.9204776164866287e-5
57,female,1971,1.8871367363486422e-5
57,female,1972,1.8537958562106557e-5
57,female,1973,1.820454976072669e-5
57,female,1974,1.7871140959346824e-5
57,female,1975,1.753773215796696e-5
57,female,1976,1.7204323356587095e-5
57,female,1977,1.687091455520723e-5
57,female,1978,1.6537505753827362e-5
57,female,1979,1.6204096952447497e-5
57,female,1980,1.5870688151067632e-5
57,female,1981,1.5738539205575864e-5
57,female,1982,1.5606390260084095e-5
57,female,1983,1.5474241314592323e-5
57,female,1984,1.5342092369100554e-5
57,female,1985,1.5209943423608786e-5
57,female,1986,1.5077794478117017e-5
57,female,1987,1.4945645532625247e-5
57,female,1988,1.4813496587133478e-5
57,female,1989,1.4681347641641708e-5
57,female,1990,1.4549198696149939e-5
57,female,1991,1.433944212582559e-5
57,female,1992,1.4129685555501244e-5
57,female,1993,1.3919928985176896e-5
57,female,1994,1.371017241485255e-5
57,female,1995,1.3500415844528201e-5
57,female,1996,1.3290659274203853e-5
57,female,1997,1.3080902703879506e-5
57,female,1998,1.2871146133555158e-5
57,female,1999,1.2661389563230811e-5
57,female,2000,1.2451632992906463e-5
57,female,2001,1.2726522495249635e-5
57,female,2002,1.2494208292073606e-5
57,female,2003,1.226871753630813e-5
57,female,2004,1.2053135579838454e-5
57,female,2005,1.1850040354442576e-5
57,female,2006,1.1661476692928688e-5
57,female,2007,1.1488284976654981e-5
57,female,2008,1.1329553357372749e-5
57,female,2009,1.1182908350058191e-5
57,female,2010,1.1046517050511219e-5
57,female,2011,1.0918538936345619e-5
57,female,2012,1.0796721304975226e-5
57,female,2013,1.0678616127981606e-5
57,male,1970,4.321399905765498e-5
57,male,1971,4.1965217912322215e-5
57,male,1972,4.071643676698945e-5
57,male,1973,3.946765562165669e-5
57,male,1974,3.8218874476323926e-5
57,male,1975,3.697009333099116e-5
57,male,1976,3.5721312185658406e-5
57,male,1977,3.447253104032564e-5
57,male,1978,3.322374989499288e-5
57,male,1979,3.197496874966012e-5
57,male,1980,3.0726187604327354e-5
57,male,1981,3.0164707483924876e-5
57,male,1982,2.9603227363522402e-5
57,male,1983,2.9041747243119925e-5
57,male,1984,2.8480267122717448e-5
