age,year,sex,value
59,1824,female,7.26336784377117e-5
59,1824,male,7.60658880368075e-5
59,1825,female,7.48556837665198e-5
59,1825,male,8.02635296535426e-5
59,1826,female,7.65726440461336e-5
59,1826,male,8.28303590533947e-5
59,1827,female,7.6319254317159e-5
59,1827,male,8.34794992841314e-5
59,1828,female,7.89669265906531e-5
59,1828,male,8.4608805527902e-5
59,1829,female,8.01225647901692e-5
59,1829,male,8.49476882527506e-5
59,1830,female,7.94742198819538e-5
59,1830,male,8.22095862922642e-5
59,1831,female,7.46868605746031e-5
59,1831,male,7.64881781974714e-5
59,1832,female,0.000100070591739655
59,1832,male,9.77996617062055e-5
59,1833,female,7.69386928381806e-5
59,1833,male,7.94742198819538e-5
59,1834,female,8.0489088532123e-5
59,1834,male,8.35924089496452e-5
59,1835,female,7.65444884737113e-5
59,1835,male,8.14479211289281e-5
59,1836,female,7.19871042816223e-5
59,1836,male,7.57281027978081e-5
59,1837,female,8.50041727850854e-5
59,1837,male,8.81126180000376e-5
59,1838,female,7.4489913340004e-5
59,1838,male,8.01789498645931e-5
59,1839,female,7.18746721873529e-5
59,1839,male,7.575624997608e-5
59,1840,female,7.45461825328589e-5
59,1840,male,8.11094712802889e-5
59,1841,female,6.84757817555194e-5
59,1841,male,7.5277787294945e-5
59,1842,female,7.35053896166626e-5
59,1842,male,8.02071428372617e-5
59,1843,female,6.88969027670761e-5
59,1843,male,7.6009587602896e-5
59,1844,female,7.01887445786444e-5
59,1844,male,7.45180477918773e-5
59,1845,female,6.63150463102977e-5
59,1845,male,7.15092997638793e-5
59,1846,female,6.78301886482757e-5
59,1846,male,7.27461417053898e-5
59,1847,female,7.74737752747194e-5
59,1847,male,8.4100560074199e-5
59,1848,female,7.60377376751371e-5
59,1848,male,7.92487445927173e-5
59,1849,female,9.00925585560282e-5
59,1849,male,9.17341660914252e-5
59,1850,female,7.15936121494075e-5
59,1850,male,7.36178886973568e-5
59,1851,female,7.22119823221167e-5
59,1851,male,7.34772655687406e-5
59,1852,female,7.15655077324145e-5
59,1852,male,7.42929802714317e-5
59,1853,female,6.96550838540932e-5
59,1853,male,7.56718093093511e-5
59,1854,female,8.83388244673392e-5
59,1854,male,9.44534743021634e-5
59,1855,female,8.02635296535426e-5
59,1855,male,8.64449222269843e-5
59,1856,female,7.17060327023551e-5
59,1856,male,7.61221896284615e-5
59,1857,female,7.55029357882453e-5
59,1857,male,7.89105664710269e-5
59,1858,female,7.78962826572461e-5
59,1858,male,8.35077262639838e-5
59,1859,female,7.61221896284615e-5
59,1859,male,8.55973307403726e-5
59,1860,female,6.88969027670761e-5
59,1860,male,7.81216465903495e-5
59,1861,female,7.10596775518475e-5
59,1861,male,7.70231725867534e-5
59,1862,female,6.7886321136617e-5
59,1862,male,7.49963777121747e-5
59,1863,female,6.97112537690836e-5
59,1863,male,7.64600234936419e-5
59,1864,female,7.01325648669112e-5
59,1864,male,7.86287832741993e-5
59,1865,female,7.14530929492393e-5
59,1865,male,8.1335099864014e-5
59,1866,female,6.92057660142011e-5
59,1866,male,8.01789498645931e-5
59,1867,female,6.7886321136617e-5
59,1867,male,7.67978990495504e-5
59,1868,female,6.94865810229331e-5
59,1868,male,8.02635296535426e-5
59,1869,female,6.85600007761583e-5
59,1869,male,7.9305111674251e-5
59,1870,female,8.07146659945302e-5
59,1870,male,9.36034003226456e-5
59,1871,female,9.45101552861676e-5
59,1871,male,0.000108233088118071
59,1872,female,6.77179271239408e-5
59,1872,male,7.43211126997116e-5
59,1873,female,6.99359449533246e-5
59,1873,male,7.62911013503536e-5
59,1874,female,6.56980064018571e-5
59,1874,male,7.13406827814556e-5
59,1875,female,7.06944138651453e-5
59,1875,male,7.8431552290465e-5
59,1876,female,6.5950415011157e-5
59,1876,male,7.73611176500794e-5
59,1877,female,6.38477206053451e-5
59,1877,male,7.39554136771333e-5
59,1878,female,6.73531089560939e-5
59,1878,male,7.58406932471399e-5
59,1879,female,6.87845974971592e-5
59,1879,male,7.98124676356176e-5
59,1880,female,6.61187003458075e-5
59,1880,male,7.61503408584566e-5
59,1881,female,6.3875745911286e-5
59,1881,male,7.40960613668484e-5
59,1882,female,6.54736627268482e-5
59,1882,male,7.58125452007397e-5
59,1883,female,6.46045045742036e-5
59,1883,male,7.68542156961896e-5
59,1884,female,6.53334572643134e-5
59,1884,male,7.74737752747194e-5
59,1885,female,6.46325376276886e-5
59,1885,male,7.58969902081099e-5
59,1886,female,6.59223684609828e-5
59,1886,male,7.81216465903495e-5
59,1887,female,6.69602822081607e-5
59,1887,male,8.0658269886527e-5
59,1888,female,6.35955057600432e-5
59,1888,male,7.62629486730317e-5
59,1889,female,6.04027937786806e-5
59,1889,male,7.13406827814556e-5
59,1890,female,6.91496064685093e-5
59,1890,male,8.12222832479284e-5
