age,sex,year,value
11,female,1942,1.895273927632497e-6
11,female,1943,1.8021320462621987e-6
11,female,1944,1.7089901648919002e-6
11,female,1945,1.615848283521602e-6
11,female,1946,1.5227064021513038e-6
11,female,1947,1.4295645207810053e-6
11,female,1948,1.3364226394107069e-6
11,female,1949,1.2432807580404089e-6
11,female,1950,1.1501388766701104e-6
11,female,1951,1.1145341767187593e-6
11,female,1952,1.0789294767674082e-6
11,female,1953,1.043324776816057e-6
11,female,1954,1.0077200768647057e-6
11,female,1955,9.721153769133546e-7
11,female,1956,9.365106769620035e-7
11,female,1957,9.009059770106524e-7
11,female,1958,8.653012770593013e-7
11,female,1959,8.296965771079501e-7
11,female,1960,7.940918771565989e-7
11,female,1961,7.831375163291752e-7
11,female,1962,7.721831555017515e-7
11,female,1963,7.612287946743277e-7
11,female,1964,7.502744338469039e-7
11,female,1965,7.393200730194802e-7
11,female,1966,7.283657121920565e-7
11,female,1967,7.174113513646327e-7
11,female,1968,7.064569905372089e-7
11,female,1969,6.955026297097852e-7
11,female,1970,6.845482688823615e-7
11,female,1971,6.653791920130768e-7
11,female,1972,6.462101151437922e-7
11,female,1973,6.270410382745076e-7
11,female,1974,6.07871961405223e-7
11,female,1975,5.887028845359383e-7
11,female,1976,5.695338076666537e-7
11,female,1977,5.503647307973691e-7
11,female,1978,5.311956539280845e-7
11,female,1979,5.120265770587998e-7
11,female,1980,4.928575001895152e-7
11,female,1981,4.84642592367719e-7
11,female,1982,4.7642768454592295e-7
11,female,1983,4.682127767241268e-7
11,female,1984,4.599978689023307e-7
11,female,1985,4.517829610805345e-7
11,female,1986,4.4356805325873836e-7
11,female,1987,4.3535314543694223e-7
11,female,1988,4.271382376151461e-7
11,female,1989,4.1892332979334996e-7
11,female,1990,4.107084219715538e-7
11,female,1991,4.0249376063026724e-7
11,female,1992,3.9427909928898066e-7
11,female,1993,3.8606443794769414e-7
11,female,1994,3.7784977660640756e-7
11,female,1995,3.69635115265121e-7
11,female,1996,3.614204539238344e-7
11,female,1997,3.5320579258254787e-7
11,female,1998,3.4499113124126124e-7
11,female,1999,3.367764698999747e-7
11,female,2000,3.2856180855868813e-7
11,female,2001,3.148709459465525e-7
11,female,2002,3.2308545529822664e-7
11,female,2003,3.0391830514958843e-7
11,female,2004,3.093946200712832e-7
11,female,2005,2.874894261079456e-7
11,female,2006,2.4915575838784316e-7
11,female,2007,2.6558440740386094e-7
11,female,2008,2.4915575838784316e-7
11,female,2009,2.6010818011161743e-7
11,female,2010,2.5737007057335895e-7
11,female,2011,2.3820338047765515e-7
11,female,2012,2.436795639562248e-7
11,female,2013,2.73798768879801e-7
11,female,2014,2.4094147084777365e-7
11,male,1940,2.931068743807425e-6
11,male,1941,2.818719678017909e-6
11,male,1942,2.7063706122283933e-6
11,male,1943,2.594021546438878e-6
11,male,1944,2.481672480649362e-6
11,male,1945,2.3693234148598464e-6
11,male,1946,2.2569743490703306e-6
11,male,1947,2.1446252832808152e-6
11,male,1948,2.032276217491299e-6
11,male,1949,1.9199271517017837e-6
11,male,1950,1.807578085912268e-6
11,male,1951,1.7473122221270743e-6
11,male,1952,1.6870463583418806e-6
11,male,1953,1.626780494556687e-6
11,male,1954,1.5665146307714934e-6
11,male,1955,1.5062487669862997e-6
11,male,1956,1.445982903201106e-6
11,male,1957,1.3857170394159124e-6
11,male,1958,1.3254511756307188e-6
11,male,1959,1.2651853118455252e-6
11,male,1960,1.2049194480603315e-6
11,male,1961,1.1802690540538551e-6
11,male,1962,1.1556186600473785e-6
11,male,1963,1.130968266040902e-6
11,male,1964,1.1063178720344255e-6
11,male,1965,1.081667478027949e-6
11,male,1966,1.0570170840214726e-6
11,male,1967,1.032366690014996e-6
11,male,1968,1.0077162960085196e-6
11,male,1969,9.83065902002043e-7
11,male,1970,9.584155079955666e-7
11,male,1971,9.200748615320892e-7
11,male,1972,8.817342150686119e-7
11,male,1973,8.433935686051346e-7
11,male,1974,8.050529221416573e-7
11,male,1975,7.667122756781801e-7
11,male,1976,7.283716292147027e-7
11,male,1977,6.900309827512254e-7
11,male,1978,6.51690336287748e-7
11,male,1979,6.133496898242707e-7
11,male,1980,5.750090433607935e-7
11,male,1981,5.64055559048774e-7
11,male,1982,5.531020747367547e-7
11,male,1983,5.421485904247353e-7
11,male,1984,5.311951061127159e-7
11,male,1985,5.202416218006964e-7
11,male,1986,5.09288137488677e-7
11,male,1987,4.983346531766577e-7
11,male,1988,4.873811688646383e-7
11,male,1989,4.7642768455261885e-7
11,male,1990,4.654742002405995e-7
11,male,1991,4.5178296107240833e-7
11,male,1992,4.380917219042172e-7
11,male,1993,4.2440048273602607e-7
11,male,1994,4.107092435678349e-7
11,male,1995,3.970180043996438e-7
11,male,1996,3.833267652314527e-7
11,male,1997,3.6963552606326155e-7
11,male,1998,3.559442868950704e-7
11,male,1999,3.4225304772687923e-7
11,male,2000,3.2856180855868813e-7
11,male,2001,3.2034728277604817e-7
11,male,2002,3.312999892966781e-7
11,male,2003,3.422527396335235e-7
11,male,2004,3.0391830514958843e-7
11,male,2005,2.82013155001327e-7
11,male,2006,2.2451296970246993e-7
11,male,2007,2.3820338047765515e-7
11,male,2008,2.1082262738447692e-7
11,male,2009,2.3820338047765515e-7
11,male,2010,2.1356069037156948e-7
11,male,2011,2.518938597113253e-7
11,male,2012,2.464176598030141e-7
11,male,2013,2.6558440740386094e-7
11,male,2014,2.847512891854262e-7
12,female,1940,2.2185577748245423e-6
12,female,1941,2.117193942148121e-6
12,female,1942,2.0158301094717e-6
12,female,1943,1.914466276795279e-6
12,female,1944,1.813102444118858e-6
12,female,1945,1.711738611442437e-6
12,female,1946,1.610374778766016e-6
12,female,1947,1.5090109460895949e-6
12,female,1948,1.4076471134131738e-6
12,female,1949,1.3062832807367527e-6
12,female,1950,1.2049194480603315e-6
12,female,1951,1.1665753496614148e-6
12,female,1952,1.1282312512624979e-6
12,female,1953,1.0898871528635811e-6
12,female,1954,1.0515430544646642e-6
12,female,1955,1.0131989560657475e-6
12,female,1956,9.748548576668307e-7
12,female,1957,9.365107592679138e-7
12,female,1958,8.98166660868997e-7
12,female,1959,8.598225624700801e-7
12,female,1960,8.214784640711634e-7
12,female,1961,8.132625701793985e-7
12,female,1962,8.050466762876337e-7
12,female,1963,7.968307823958689e-7
12,female,1964,7.88614888504104e-7
12,female,1965,7.803989946123391e-7
12,female,1966,7.721831007205743e-7
12,female,1967,7.639672068288095e-7
12,female,1968,7.557513129370446e-7
12,female,1969,7.475354190452797e-7
12,female,1970,7.393195251535149e-7
12,female,1971,7.201500648125767e-7
12,female,1972,7.009806044716386e-7
12,female,1973,6.818111441307004e-7
12,female,1974,6.626416837897622e-7
12,female,1975,6.434722234488241e-7
12,female,1976,6.24302763107886e-7
12,female,1977,6.051333027669478e-7
12,female,1978,5.859638424260096e-7
12,female,1979,5.667943820850715e-7
12,female,1980,5.476249217441333e-7
12,female,1981,5.421481795886715e-7
12,female,1982,5.366714374332097e-7
12,female,1983,5.311946952777478e-7
12,female,1984,5.25717953122286e-7
12,female,1985,5.202412109668243e-7
12,female,1986,5.147644688113625e-7
12,female,1987,5.092877266559007e-7
12,female,1988,5.038109845004388e-7
12,female,1989,4.98334242344977e-7
12,female,1990,4.928575001895152e-7
12,female,1991,4.819043445346408e-7
12,female,1992,4.709511888797664e-7
12,female,1993,4.59998033224892e-7
12,female,1994,4.490448775700176e-7
12,female,1995,4.380917219151432e-7
12,female,1996,4.2713856626026886e-7
12,female,1997,4.1618541060539445e-7
12,female,1998,4.0523225495052005e-7
12,female,1999,3.9427909929564565e-7
12,female,2000,3.8332594364077125e-7
12,female,2001,3.6963480717372834e-7
12,female,2002,3.8332594364077125e-7
12,female,2003,3.614201581567499e-7
12,female,2004,3.6963480717372834e-7
12,female,2005,3.3403817277287757e-7
12,female,2006,3.0391830514958843e-7
12,female,2007,3.176091129920573e-7
12,female,2008,2.984420011820325e-7
12,female,2009,3.093946200712832e-7
12,female,2010,3.0391830514958843e-7
12,female,2011,2.792750235559468e-7
12,female,2012,2.847512891854262e-7
12,female,2013,3.1213278163952825e-7
12,female,2014,2.792750235559468e-7
12,male,1940,3.0955206882234586e-6
12,male,1941,2.9804250654975455e-6
12,male,1942,2.8653294427716324e-6
12,male,1943,2.7502338200457193e-6
12,male,1944,2.6351381973198057e-6
12,male,1945,2.520042574593893e-6
12,male,1946,2.4049469518679794e-6
12,male,1947,2.2898513291420667e-6
12,male,1948,2.174755706416153e-6
12,male,1949,2.05966008369024e-6
12,male,1950,1.944564460964327e-6
12,male,1951,1.8870347887713146e-6
12,male,1952,1.8295051165783022e-6
12,male,1953,1.7719754443852899e-6
12,male,1954,1.7144457721922776e-6
12,male,1955,1.6569160999992653e-6
12,male,1956,1.5993864278062528e-6
12,male,1957,1.5418567556132406e-6
12,male,1958,1.4843270834202283e-6
12,male,1959,1.4267974112272158e-6
12,male,1960,1.3692677390342035e-6
12,male,1961,1.3473548527977942e-6
12,male,1962,1.3254419665613849e-6
12,male,1963,1.3035290803249755e-6
12,male,1964,1.2816161940885662e-6
12,male,1965,1.2597033078521569e-6
12,male,1966,1.2377904216157478e-6
12,male,1967,1.2158775353793384e-6
12,male,1968,1.193964649142929e-6
12,male,1969,1.1720517629065198e-6
12,male,1970,1.1501388766701104e-6
12,male,1971,1.1172728354102156e-6
12,male,1972,1.084406794150321e-6
12,male,1973,1.0515407528904263e-6
12,male,1974,1.0186747116305317e-6
12,male,1975,9.85808670370637e-7
12,male,1976,9.529426291107422e-7
12,male,1977,9.200765878508475e-7
12,male,1978,8.872105465909527e-7
12,male,1979,8.543445053310581e-7
12,male,1980,8.214784640711634e-7
12,male,1981,8.077854445522832e-7
12,male,1982,7.94092425033403e-7
12,male,1983,7.803994055145228e-7
12,male,1984,7.667063859956426e-7
12,male,1985,7.530133664767625e-7
12,male,1986,7.393203469578822e-7
12,male,1987,7.25627327439002e-7
12,male,1988,7.119343079201219e-7
12,male,1989,6.982412884012416e-7
12,male,1990,6.845482688823615e-7
12,male,1991,6.653791920130768e-7
12,male,1992,6.462101151437922e-7
12,male,1993,6.270410382745076e-7
12,male,1994,6.07871961405223e-7
12,male,1995,5.887028845359383e-7
12,male,1996,5.695338076666537e-7
12,male,1997,5.503647307973691e-7
12,male,1998,5.311956539280845e-7
12,male,1999,5.120265770587998e-7
12,male,2000,4.928575001895152e-7
12,male,2001,4.7368916146778467e-7
12,male,2002,4.819041473441548e-7
12,male,2003,4.928575001895152e-7
12,male,2004,4.4356775747390473e-7
12,male,2005,4.2987631975380964e-7
12,male,2006,3.6689658809605136e-7
12,male,2007,3.805877108700887e-7
12,male,2008,3.4772913123298454e-7
12,male,2009,3.586819472948105e-7
12,male,2010,3.312999892966781e-7
12,male,2011,3.614201581567499e-7
12,male,2012,3.504673311406838e-7
12,male,2013,3.559437391714393e-7
12,male,2014,3.805877108700887e-7
13,female,1940,2.4651752037348532e-6
13,female,1941,2.3501060712812343e-6
13,female,1942,2.2350369388276153e-6
13,female,1943,2.1199678063739967e-6
13,female,1944,2.0048986739203778e-6
13,female,1945,1.8898295414667588e-6
13,female,1946,1.7747604090131398e-6
13,female,1947,1.659691276559521e-6
13,female,1948,1.544622144105902e-6
13,female,1949,1.429553011652283e-6
13,female,1950,1.3144838791986643e-6
13,female,1951,1.2761382464067054e-6
13,female,1952,1.2377926136147465e-6
13,female,1953,1.1994469808227875e-6
13,female,1954,1.1611013480308284e-6
13,female,1955,1.1227557152388695e-6
13,female,1956,1.0844100824469106e-6
13,female,1957,1.0460644496549516e-6
13,female,1958,1.0077188168629927e-6
13,female,1959,9.693731840710336e-7
13,female,1960,9.310275512790748e-7
13,female,1961,9.282887830045604e-7
13,female,1962,9.255500147300459e-7
13,female,1963,9.228112464555314e-7
13,female,1964,9.20072478181017e-7
13,female,1965,9.173337099065026e-7
13,female,1966,9.145949416319881e-7
13,female,1967,9.118561733574736e-7
13,female,1968,9.091174050829592e-7
13,female,1969,9.063786368084448e-7
13,female,1970,9.036398685339303e-7
13,female,1971,8.844692576859712e-7
13,female,1972,8.65298646838012e-7
13,female,1973,8.46128035990053e-7
13,female,1974,8.269574251420938e-7
13,female,1975,8.077868142941347e-7
13,female,1976,7.886162034461755e-7
13,female,1977,7.694455925982164e-7
13,female,1978,7.502749817502573e-7
13,female,1979,7.311043709022982e-7
13,female,1980,7.11933760054339e-7
13,female,1981,7.009797279366306e-7
13,female,1982,6.90025695818922e-7
13,female,1983,6.790716637012136e-7
13,female,1984,6.68117631583505e-7
13,female,1985,6.571635994657966e-7
13,female,1986,6.462095673480881e-7
13,female,1987,6.352555352303796e-7
13,female,1988,6.243015031126711e-7
13,female,1989,6.133474709949625e-7
13,female,1990,6.023934388772541e-7
13,female,1991,5.914398450084803e-7
13,female,1992,5.804862511397063e-7
13,female,1993,5.695326572709324e-7
13,female,1994,5.585790634021585e-7
13,female,1995,5.476254695333847e-7
13,female,1996,5.366718756646108e-7
13,female,1997,5.257182817958368e-7
13,female,1998,5.14764687927063e-7
13,female,1999,5.038110940582892e-7
13,female,2000,4.928575001895152e-7
13,female,2001,4.791658159800933e-7
13,female,2002,4.983341930453457e-7
13,female,2003,4.7368916146778467e-7
13,female,2004,4.873808182893356e-7
13,female,2005,4.408294644523707e-7
13,female,2006,4.1344668486733074e-7
13,female,2007,4.243997638369671e-7
13,female,2008,3.942789021094278e-7
13,female,2009,3.9701714857294883e-7
13,female,2010,3.778494808380182e-7
13,female,2011,3.532055337869349e-7
13,female,2012,3.532055337869349e-7
13,female,2013,3.6963480717372834e-7
13,female,2014,3.422527396335235e-7
13,male,1940,3.3970415773661675e-6
13,male,1941,3.279193197112005e-6
13,male,1942,3.1613448168578424e-6
13,male,1943,3.04349643660368e-6
13,male,1944,2.9256480563495174e-6
13,male,1945,2.807799676095355e-6
13,male,1946,2.6899512958411923e-6
13,male,1947,2.57210291558703e-6
13,male,1948,2.4542545353328673e-6
13,male,1949,2.336406155078705e-6
13,male,1950,2.2185577748245423e-6
13,male,1951,2.16650138939673e-6
13,male,1952,2.114445003968918e-6
13,male,1953,2.0623886185411053e-6
13,male,1954,2.010332233113293e-6
13,male,1955,1.958275847685481e-6
13,male,1956,1.9062194622576686e-6
13,male,1957,1.8541630768298562e-6
13,male,1958,1.802106691402044e-6
13,male,1959,1.750050305974232e-6
13,male,1960,1.6979939205464195e-6
13,male,1961,1.689775395977049e-6
13,male,1962,1.6815568714076785e-6
13,male,1963,1.6733383468383078e-6
13,male,1964,1.6651198222689373e-6
13,male,1965,1.6569012976995667e-6
13,male,1966,1.6486827731301962e-6
13,male,1967,1.6404642485608257e-6
13,male,1968,1.632245723991455e-6
13,male,1969,1.6240271994220845e-6
13,male,1970,1.615808674852714e-6
13,male,1971,1.585676195287309e-6
13,male,1972,1.555543715721904e-6
13,male,1973,1.525411236156499e-6
13,male,1974,1.495278756591094e-6
13,male,1975,1.465146277025689e-6
13,male,1976,1.4350137974602843e-6
13,male,1977,1.4048813178948793e-6
13,male,1978,1.3747488383294743e-6
13,male,1979,1.3446163587640693e-6
13,male,1980,1.3144838791986643e-6
13,male,1981,1.298049378945809e-6
13,male,1982,1.2816148786929535e-6
13,male,1983,1.2651803784400981e-6
13,male,1984,1.2487458781872428e-6
13,male,1985,1.2323113779343874e-6
13,male,1986,1.215876877681532e-6
13,male,1987,1.1994423774286766e-6
13,male,1988,1.1830078771758212e-6
13,male,1989,1.1665733769229658e-6
13,male,1990,1.1501388766701104e-6
13,male,1991,1.1172728354102156e-6
13,male,1992,1.084406794150321e-6
13,male,1993,1.0515407528904263e-6
13,male,1994,1.0186747116305317e-6
13,male,1995,9.85808670370637e-7
13,male,1996,9.529426291107422e-7
13,male,1997,9.200765878508475e-7
13,male,1998,8.872105465909527e-7
13,male,1999,8.543445053310581e-7
13,male,2000,8.214784640711634e-7
13,male,2001,7.940918771565989e-7
13,male,2002,7.968305235205787e-7
13,male,2003,7.968305235205787e-7
13,male,2004,7.502739078941745e-7
13,male,2005,7.365809363166124e-7
13,male,2006,6.790712035189665e-7
13,male,2007,6.790712035189665e-7
13,male,2008,6.297781082992987e-7
13,male,2009,6.078703508492233e-7
13,male,2010,5.722706188736523e-7
13,male,2011,5.832243332559409e-7
13,male,2012,5.585785375230746e-7
13,male,2013,5.366713497883321e-7
13,male,2014,5.613169483152927e-7
14,female,1940,2.848846475694499e-6
14,female,1941,2.7118457028709087e-6
14,female,1942,2.5748449300473183e-6
14,female,1943,2.437844157223728e-6
14,female,1944,2.3008433844001374e-6
14,female,1945,2.163842611576547e-6
14,female,1946,2.0268418387529566e-6
14,female,1947,1.8898410659293661e-6
14,female,1948,1.7528402931057757e-6
14,female,1949,1.6158395202821853e-6
14,female,1950,1.4788387474585948e-6
14,female,1951,1.4350129749155904e-6
14,female,1952,1.391187202372586e-6
14,female,1953,1.3473614298295815e-6
14,female,1954,1.303535657286577e-6
14,female,1955,1.2597098847435728e-6
14,female,1956,1.2158841122005683e-6
14,female,1957,1.1720583396575639e-6
14,female,1958,1.1282325671145594e-6
14,female,1959,1.084406794571555e-6
14,female,1960,1.0405810220285505e-6
14,female,1961,1.0460588599597656e-6
14,female,1962,1.0515366978909809e-6
14,female,1963,1.057014535822196e-6
14,female,1964,1.062492373753411e-6
14,female,1965,1.067970211684626e-6
14,female,1966,1.0734480496158413e-6
14,female,1967,1.0789258875470564e-6
14,female,1968,1.0844037254782714e-6
14,female,1969,1.0898815634094867e-6
14,female,1970,1.0953594013407018e-6
14,female,1971,1.0761874480600247e-6
14,female,1972,1.0570154947793475e-6
14,female,1973,1.0378435414986702e-6
14,female,1974,1.0186715882179932e-6
14,female,1975,9.994996349373161e-7
14,female,1976,9.803276816566389e-7
14,female,1977,9.611557283759616e-7
14,female,1978,9.419837750952846e-7
14,female,1979,9.228118218146074e-7
14,female,1980,9.036398685339303e-7
14,female,1981,8.899464380991046e-7
14,female,1982,8.76253007664279e-7
14,female,1983,8.625595772294533e-7
14,female,1984,8.488661467946276e-7
14,female,1985,8.35172716359802e-7
14,female,1986,8.214792859249763e-7
14,female,1987,8.077858554901506e-7
14,female,1988,7.940924250553249e-7
14,female,1989,7.803989946204993e-7
14,female,1990,7.667055641856736e-7
14,female,1991,7.557513129303773e-7
14,female,1992,7.44797061675081e-7
14,female,1993,7.338428104197847e-7
14,female,1994,7.228885591644884e-7
14,female,1995,7.119343079091922e-7
14,female,1996,7.009800566538959e-7
14,female,1997,6.900258053985996e-7
14,female,1998,6.790715541433033e-7
14,female,1999,6.68117302888007e-7
14,female,2000,6.571630516327107e-7
14,female,2001,6.297781082992987e-7
14,female,2002,6.571630516327107e-7
14,female,2003,6.243011525023017e-7
14,female,2004,6.489475398718211e-7
14,female,2005,5.859627686991191e-7
14,female,2006,5.640553618464844e-7
14,female,2007,5.640553618464844e-7
14,female,2008,5.20241074022403e-7
14,female,2009,5.120259731145471e-7
14,female,2010,4.709508383198306e-7
14,female,2011,4.5452095694717225e-7
14,female,2012,4.4356775747390473e-7
14,female,2013,4.4356775747390473e-7
14,female,2014,4.2987631975380964e-7
14,male,1940,3.8082599483658513e-6
14,male,1941,3.687653402124873e-6
14,male,1942,3.567046855883895e-6
14,male,1943,3.446440309642917e-6
14,male,1944,3.3258337634019385e-6
14,male,1945,3.2052272171609606e-6
14,male,1946,3.0846206709199827e-6
14,male,1947,2.9640141246790044e-6
14,male,1948,2.843407578438026e-6
14,male,1949,2.7228010321970478e-6
14,male,1950,2.60219448595607e-6
14,male,1951,2.5556107275114823e-6
14,male,1952,2.5090269690668948e-6
14,male,1953,2.4624432106223072e-6
14,male,1954,2.4158594521777197e-6
14,male,1955,2.3692756937331317e-6
14,male,1956,2.322691935288544e-6
14,male,1957,2.2761081768439566e-6
14,male,1958,2.229524418399369e-6
14,male,1959,2.1829406599547816e-6
14,male,1960,2.136356901510194e-6
14,male,1961,2.1527973229792986e-6
14,male,1962,2.1692377444484036e-6
14,male,1963,2.185678165917508e-6
14,male,1964,2.202118587386613e-6
14,male,1965,2.2185590088557178e-6
14,male,1966,2.2349994303248224e-6
14,male,1967,2.2514398517939274e-6
14,male,1968,2.267880273263032e-6
14,male,1969,2.284320694732137e-6
14,male,1970,2.3007611162012415e-6
14,male,1971,2.267881260428695e-6
14,male,1972,2.2350014046561484e-6
14,male,1973,2.202121548883602e-6
14,male,1974,2.1692416931110556e-6
14,male,1975,2.136361837338509e-6
14,male,1976,2.1034819815659625e-6
14,male,1977,2.070602125793416e-6
14,male,1978,2.0377222700208697e-6
14,male,1979,2.004842414248323e-6
14,male,1980,1.9719625584757766e-6
14,male,1981,1.950044848123961e-6
14,male,1982,1.928127137772146e-6
14,male,1983,1.9062094274203304e-6
14,male,1984,1.884291717068515e-6
14,male,1985,1.8623740067166997e-6
14,male,1986,1.8404562963648845e-6
14,male,1987,1.8185385860130691e-6
14,male,1988,1.7966208756612537e-6
14,male,1989,1.7747031653094384e-6
14,male,1990,1.752785454957623e-6
14,male,1991,1.7062161454974092e-6
14,male,1992,1.6596468360371954e-6
14,male,1993,1.6130775265769815e-6
14,male,1994,1.5665082171167677e-6
14,male,1995,1.519938907656554e-6
14,male,1996,1.4733695981963401e-6
14,male,1997,1.4268002887361263e-6
14,male,1998,1.3802309792759125e-6
14,male,1999,1.3336616698156987e-6
14,male,2000,1.2870923603554849e-6
14,male,2001,1.2405274072474393e-6
14,male,2002,1.2377883170219012e-6
14,male,2003,1.218614762172605e-6
14,male,2004,1.180268055294326e-6
14,male,2005,1.161094903261886e-6
14,male,2006,1.1145320930320493e-6
14,male,2007,1.089881514089569e-6
14,male,2008,1.0104533805678085e-6
14,male,2009,9.447214953907116e-7
14,male,2010,8.981623648607985e-7
14,male,2011,8.844686536220115e-7
14,male,2012,8.4064923791097e-7
14,male,2013,7.913532335320585e-7
14,male,2014,8.132624592323843e-7
15,female,1940,3.314805314323872e-6
15,female,1941,3.1531241749461267e-6
15,female,1942,2.9914430355683813e-6
15,female,1943,2.829761896190636e-6
15,female,1944,2.6680807568128907e-6
15,female,1945,2.506399617435146e-6
15,female,1946,2.3447184780574005e-6
15,female,1947,2.1830373386796552e-6
15,female,1948,2.02135619930191e-6
15,female,1949,1.8596750599241648e-6
15,female,1950,1.6979939205464195e-6
15,female,1951,1.6486864732978108e-6
15,female,1952,1.5993790260492018e-6
15,female,1953,1.5500715788005931e-6
15,female,1954,1.5007641315519844e-6
15,female,1955,1.4514566843033754e-6
15,female,1956,1.4021492370547667e-6
15,female,1957,1.352841789806158e-6
15,female,1958,1.303534342557549e-6
15,female,1959,1.2542268953089403e-6
15,female,1960,1.2049194480603315e-6
15,female,1961,1.2186150704632625e-6
15,female,1962,1.2323106928661935e-6
15,female,1963,1.2460063152691243e-6
15,female,1964,1.2597019376720553e-6
15,female,1965,1.2733975600749863e-6
15,female,1966,1.2870931824779173e-6
15,female,1967,1.3007888048808483e-6
15,female,1968,1.3144844272837791e-6
15,female,1969,1.3281800496867101e-6
15,female,1970,1.3418756720896411e-6
15,female,1971,1.3172240450147472e-6
15,female,1972,1.2925724179398533e-6
15,female,1973,1.2679207908649593e-6
15,female,1974,1.2432691637900654e-6
15,female,1975,1.2186175367151715e-6
15,female,1976,1.1939659096402775e-6
15,female,1977,1.1693142825653836e-6
15,female,1978,1.1446626554904897e-6
15,female,1979,1.1200110284155957e-6
15,female,1980,1.0953594013407018e-6
15,female,1981,1.0816650120061883e-6
15,female,1982,1.0679706226716748e-6
15,female,1983,1.0542762333371611e-6
15,female,1984,1.0405818440026476e-6
15,female,1985,1.0268874546681342e-6
15,female,1986,1.0131930653336207e-6
15,female,1987,9.994986759991072e-7
15,female,1988,9.858042866645935e-7
15,female,1989,9.7210989733008e-7
15,female,1990,9.584155079955666e-7
15,female,1991,9.474604896895555e-7
15,female,1992,9.365054713835443e-7
15,female,1993,9.255504530775333e-7
15,female,1994,9.145954347715222e-7
15,female,1995,9.036404164655111e-7
15,female,1996,8.926853981595e-7
15,female,1997,8.81730379853489e-7
15,female,1998,8.707753615474779e-7
15,female,1999,8.598203432414668e-7
15,female,2000,8.488653249354557e-7
15,female,2001,8.077851363706977e-7
15,female,2002,8.433879308462586e-7
15,female,2003,8.023078244665745e-7
15,female,2004,8.379105477155179e-7
15,female,2005,7.53012510427781e-7
15,female,2006,7.338423502193383e-7
15,female,2007,7.201494608214243e-7
15,female,2008,6.571630516327107e-7
15,female,2009,6.379935625385937e-7
15,female,2010,5.722706188736523e-7
15,female,2011,5.667937781163512e-7
15,female,2012,5.448865246467013e-7
15,female,2013,5.28456199580282e-7
15,female,2014,5.257178216553203e-7
15,male,1940,4.3018035358935984e-6
15,male,1941,4.178434316788312e-6
15,male,1942,4.055065097683025e-6
15,male,1943,3.931695878577737e-6
15,male,1944,3.8083266594724503e-6
15,male,1945,3.6849574403671634e-6
15,male,1946,3.561588221261876e-6
15,male,1947,3.4382190021565894e-6
15,male,1948,3.314849783051302e-6
15,male,1949,3.1914805639460153e-6
15,male,1950,3.068111344840728e-6
15,male,1951,3.027000622251482e-6
15,male,1952,2.985889899662236e-6
15,male,1953,2.94477917707299e-6
15,male,1954,2.903668454483744e-6
15,male,1955,2.8625577318944977e-6
15,male,1956,2.821447009305252e-6
15,male,1957,2.780336286716006e-6
15,male,1958,2.7392255641267597e-6
15,male,1959,2.698114841537514e-6
15,male,1960,2.657004118948268e-6
15,male,1961,2.7035967376545788e-6
15,male,1962,2.7501893563608897e-6
15,male,1963,2.7967819750672006e-6
15,male,1964,2.8433745937735116e-6
15,male,1965,2.8899672124798225e-6
15,male,1966,2.936559831186133e-6
15,male,1967,2.983152449892444e-6
15,male,1968,3.029745068598755e-6
15,male,1969,3.076337687305066e-6
15,male,1970,3.1229303060113767e-6
15,male,1971,3.0735971919398654e-6
15,male,1972,3.0242640778683545e-6
15,male,1973,2.974930963796843e-6
15,male,1974,2.9255978497253322e-6
15,male,1975,2.876264735653821e-6
15,male,1976,2.8269316215823096e-6
15,male,1977,2.7775985075107986e-6
15,male,1978,2.7282653934392873e-6
15,male,1979,2.6789322793677764e-6
15,male,1980,2.629599165296265e-6
15,male,1981,2.610416465781445e-6
15,male,1982,2.591233766266625e-6
15,male,1983,2.572051066751805e-6
15,male,1984,2.552868367236985e-6
15,male,1985,2.533685667722165e-6
15,male,1986,2.5145029682073443e-6
15,male,1987,2.4953202686925243e-6
15,male,1988,2.4761375691777042e-6
15,male,1989,2.456954869662884e-6
15,male,1990,2.437772170148064e-6
15,male,1991,2.3720131164697e-6
15,male,1992,2.306254062791336e-6
15,male,1993,2.240495009112972e-6
15,male,1994,2.174735955434608e-6
15,male,1995,2.108976901756244e-6
15,male,1996,2.04321784807788e-6
15,male,1997,1.977458794399516e-6
15,male,1998,1.911699740721152e-6
15,male,1999,1.8459406870427882e-6
15,male,2000,1.7801816333644242e-6
15,male,2001,1.7363478794993496e-6
15,male,2002,1.733608293184208e-6
15,male,2003,1.6925148274136507e-6
15,male,2004,1.6651195262225959e-6
15,male,2005,1.624027088405665e-6
15,male,2006,1.582935267336712e-6
15,male,2007,1.5171896364155206e-6
15,male,2008,1.4076170931774207e-6
15,male,2009,1.2898314999078554e-6
15,male,2010,1.2350492295366907e-6
15,male,2011,1.2021803934586233e-6
15,male,2012,1.1364439050839983e-6
15,male,2013,1.0570144207429646e-6
15,male,2014,1.0816647037629399e-6
16,female,1940,3.780843468670048e-6
16,female,1941,3.594475785565788e-6
16,female,1942,3.4081081024615283e-6
16,female,1943,3.2217404193572685e-6
16,female,1944,3.0353727362530087e-6
16,female,1945,2.849005053148749e-6
16,female,1946,2.662637370044489e-6
16,female,1947,2.4762696869402293e-6
16,female,1948,2.289902003835969e-6
16,female,1949,2.1035343207317092e-6
16,female,1950,1.9171666376274494e-6
